Student ID,Subject_Knowledge,Explanation_Quality,Presentation_Quality,Assignment_Difficulty,Doubt_Resolution,Course_Structure,Extra_Support,Course_Recommendation,Event_Type,Department,Overall_Score,Satisfaction_Level,Feedback_Comment,Polarity,Subjectivity,Sentiment
515,8,3,5,10,3,4,9,4,Workshop,Mechanical,5.75,Medium,Some useful information but could be improved.,0.3,0.0,Positive
44,8,9,5,3,6,9,4,9,Tech Talk,Management,6.62,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
388,6,10,4,5,6,4,4,9,Cultural Event,Arts,6.0,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
204,8,7,6,3,3,10,3,6,Tech Talk,Arts,5.75,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
338,5,2,4,6,9,10,9,4,Seminar,Electronics,6.12,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
619,8,7,6,4,3,9,3,8,Seminar,Civil,6.0,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
205,8,4,4,2,1,7,9,7,Cultural Event,Electronics,5.25,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
39,7,3,7,10,6,4,8,2,Tech Talk,Arts,5.88,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
53,5,8,5,1,10,8,5,7,Workshop,Management,6.12,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
58,9,3,7,1,2,3,10,7,Cultural Event,Computer Science,5.25,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
157,9,6,8,2,8,4,4,3,Seminar,Computer Science,5.5,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
28,8,6,6,9,9,9,4,7,Seminar,Management,7.25,High,Highly satisfied with the event quality and organization.,0.5,1.0,Positive
833,8,6,7,7,7,9,10,9,Cultural Event,Arts,7.88,High,"Great workshop, learned a lot of practical skills. Highly recommend!",0.5,0.645,Positive
252,8,9,4,6,10,2,7,5,Tech Talk,Computer Science,6.38,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
658,8,5,6,7,10,4,6,4,Seminar,Computer Science,6.25,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
179,6,3,7,6,2,6,5,2,Tech Talk,Computer Science,4.62,Medium,Some useful information but could be improved.,0.3,0.0,Positive
851,9,6,4,10,2,1,3,10,Seminar,Civil,5.62,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
809,7,8,7,5,10,2,8,8,Seminar,Civil,6.88,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
330,7,7,5,7,9,10,2,2,Guest Lecture,Mechanical,6.12,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
94,10,10,4,7,8,2,4,4,Seminar,Electronics,6.12,Medium,The event met my basic expectations.,0.0,0.125,Neutral
826,10,5,7,2,8,7,10,5,Workshop,Management,6.75,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
227,9,3,6,4,7,4,4,7,Cultural Event,Management,5.5,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
1000,9,8,5,4,10,7,7,10,Cultural Event,Management,7.5,High,Excellent event! The speaker was very knowledgeable and engaging.,0.5333333333333333,0.6666666666666666,Positive
114,10,9,7,1,8,4,4,2,Tech Talk,Mechanical,5.62,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
251,5,9,6,9,6,4,5,2,Seminar,Civil,5.75,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
613,5,6,6,3,9,4,2,9,Workshop,Arts,5.5,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
101,10,5,6,6,9,8,10,3,Tech Talk,Arts,7.12,High,Fantastic session! The instructor explained concepts clearly.,0.3,0.6416666666666666,Positive
871,7,8,7,10,10,7,2,2,Guest Lecture,Mechanical,6.62,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
551,6,3,5,7,3,1,9,10,Tech Talk,Arts,5.5,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
931,6,5,7,3,6,5,6,10,Tech Talk,Management,6.0,Medium,Some useful information but could be improved.,0.3,0.0,Positive
49,8,7,8,8,1,1,8,3,Seminar,Electronics,5.5,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
512,5,10,7,9,9,9,6,9,Guest Lecture,Computer Science,8.0,High,The best event I've attended this semester. Excellent content!,1.0,0.65,Positive
261,9,9,7,7,4,10,5,9,Tech Talk,Civil,7.5,High,Wonderful experience! The Q&A session was particularly helpful.,0.5833333333333334,0.6666666666666666,Positive
754,6,9,4,4,3,10,2,10,Workshop,Civil,6.0,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
345,8,2,8,9,10,10,9,5,Workshop,Mechanical,7.62,High,Excellent event! The speaker was very knowledgeable and engaging.,0.5333333333333333,0.6666666666666666,Positive
970,10,9,5,7,6,7,4,7,Cultural Event,Civil,6.88,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
990,6,9,6,4,9,5,10,8,Guest Lecture,Management,7.12,High,The best event I've attended this semester. Excellent content!,1.0,0.65,Positive
911,6,4,4,10,9,4,7,2,Guest Lecture,Arts,5.75,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
909,9,8,5,9,5,6,9,7,Cultural Event,Management,7.25,High,The best event I've attended this semester. Excellent content!,1.0,0.65,Positive
817,6,5,7,10,10,4,6,6,Tech Talk,Mechanical,6.75,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
733,10,10,5,1,4,1,3,4,Guest Lecture,Management,4.75,Medium,Some useful information but could be improved.,0.3,0.0,Positive
626,7,9,5,4,9,4,3,1,Workshop,Arts,5.25,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
292,7,9,8,1,5,4,7,4,Workshop,Electronics,5.62,Medium,Some useful information but could be improved.,0.3,0.0,Positive
82,5,10,8,4,4,10,5,5,Seminar,Mechanical,6.38,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
355,10,8,5,6,5,10,1,8,Guest Lecture,Electronics,6.62,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
948,9,5,4,7,9,3,5,7,Tech Talk,Computer Science,6.12,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
341,9,4,4,4,7,5,5,8,Cultural Event,Electronics,5.75,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
952,7,9,5,7,8,8,10,5,Cultural Event,Computer Science,7.38,High,Amazing experience! The hands-on activities were very helpful.,0.4750000000000001,0.6,Positive
711,7,3,4,6,3,7,6,4,Tech Talk,Computer Science,5.0,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
635,7,3,8,6,7,4,10,5,Seminar,Electronics,6.25,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
850,5,8,7,4,8,7,8,6,Cultural Event,Mechanical,6.62,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
716,6,3,7,9,2,3,3,6,Guest Lecture,Arts,4.88,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
627,10,2,4,1,6,5,9,5,Seminar,Management,5.25,Medium,Some useful information but could be improved.,0.3,0.0,Positive
661,6,10,4,3,8,2,7,6,Guest Lecture,Management,5.75,Medium,Some useful information but could be improved.,0.3,0.0,Positive
877,8,9,4,5,10,10,10,2,Workshop,Arts,7.25,High,Loved the interactive nature of the event. Would attend again.,0.7,0.8,Positive
177,8,2,6,2,8,1,9,9,Seminar,Computer Science,5.62,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
322,8,10,7,3,3,3,1,5,Cultural Event,Computer Science,5.0,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
914,9,2,4,2,4,2,2,9,Seminar,Mechanical,4.25,Medium,The event met my basic expectations.,0.0,0.125,Neutral
486,10,9,5,1,4,10,6,9,Seminar,Civil,6.75,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
723,6,10,5,3,10,3,6,4,Seminar,Electronics,5.88,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
105,9,10,5,1,3,1,1,2,Seminar,Computer Science,4.0,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
52,6,10,4,1,7,3,10,2,Guest Lecture,Management,5.38,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
436,9,9,4,10,1,10,10,2,Workshop,Mechanical,6.88,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
829,6,9,5,3,2,2,10,9,Tech Talk,Electronics,5.75,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
753,5,10,8,7,5,10,9,7,Seminar,Mechanical,7.62,High,"Great workshop, learned a lot of practical skills. Highly recommend!",0.5,0.645,Positive
130,7,9,5,9,3,2,5,4,Cultural Event,Electronics,5.5,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
91,6,5,4,2,5,8,3,3,Seminar,Electronics,4.5,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
590,10,3,4,4,9,9,6,2,Cultural Event,Arts,5.88,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
965,10,3,4,5,10,3,7,3,Guest Lecture,Computer Science,5.62,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
99,8,9,6,2,2,3,10,6,Cultural Event,Mechanical,5.75,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
912,7,10,7,10,2,7,5,7,Tech Talk,Mechanical,6.88,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
395,9,6,8,2,7,9,8,10,Workshop,Arts,7.38,High,Wonderful experience! The Q&A session was particularly helpful.,0.5833333333333334,0.6666666666666666,Positive
923,6,3,5,6,9,4,10,3,Cultural Event,Management,5.75,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
499,7,9,8,3,5,1,5,2,Cultural Event,Management,5.0,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
115,5,5,7,1,3,8,1,10,Workshop,Computer Science,5.0,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
815,5,9,6,6,2,9,5,3,Tech Talk,Computer Science,5.62,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
570,10,10,6,8,9,2,8,10,Seminar,Civil,7.88,High,Fantastic session! The instructor explained concepts clearly.,0.3,0.6416666666666666,Positive
825,9,7,8,1,3,2,9,3,Cultural Event,Arts,5.25,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
620,9,5,8,2,8,10,8,8,Workshop,Management,7.25,High,The best event I've attended this semester. Excellent content!,1.0,0.65,Positive
175,10,9,8,2,1,6,7,2,Guest Lecture,Electronics,5.62,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
358,5,7,4,3,3,10,3,4,Workshop,Mechanical,4.88,Medium,The event met my basic expectations.,0.0,0.125,Neutral
191,7,4,5,2,5,10,4,7,Guest Lecture,Computer Science,5.5,Medium,Some useful information but could be improved.,0.3,0.0,Positive
492,6,5,8,10,3,8,3,2,Tech Talk,Mechanical,5.62,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
529,9,6,6,1,4,10,1,7,Seminar,Mechanical,5.5,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
389,5,5,8,6,2,3,5,7,Workshop,Civil,5.12,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
878,6,5,8,4,10,3,9,10,Cultural Event,Management,6.88,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
368,7,9,8,3,2,7,4,1,Tech Talk,Computer Science,5.12,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
122,7,5,5,3,9,6,9,2,Workshop,Mechanical,5.75,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
332,9,2,7,2,8,7,4,10,Cultural Event,Computer Science,6.12,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
303,7,4,5,4,7,2,1,6,Workshop,Electronics,4.5,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
336,8,10,4,5,6,7,2,3,Guest Lecture,Civil,5.62,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
588,6,6,4,10,10,10,3,9,Workshop,Electronics,7.25,High,Highly satisfied with the event quality and organization.,0.5,1.0,Positive
609,10,9,4,4,1,5,9,10,Workshop,Computer Science,6.5,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
920,10,6,7,10,10,2,4,2,Workshop,Computer Science,6.38,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
370,9,4,7,10,1,10,2,7,Tech Talk,Management,6.25,Medium,The event met my basic expectations.,0.0,0.125,Neutral
405,10,2,5,5,5,1,4,6,Workshop,Mechanical,4.75,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
779,10,8,6,3,8,8,7,8,Cultural Event,Mechanical,7.25,High,The event exceeded my expectations. Very well organized.,0.2,0.3,Positive
962,10,6,4,5,1,7,1,10,Guest Lecture,Electronics,5.5,Medium,Some useful information but could be improved.,0.3,0.0,Positive
268,10,6,5,9,9,1,8,6,Guest Lecture,Civil,6.75,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
625,10,7,6,7,9,6,3,3,Workshop,Arts,6.38,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
217,8,9,8,3,8,5,5,5,Tech Talk,Mechanical,6.38,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
479,10,10,4,6,5,9,2,3,Tech Talk,Management,6.12,Medium,Some useful information but could be improved.,0.3,0.0,Positive
500,9,5,8,4,2,2,5,1,Cultural Event,Electronics,4.5,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
409,8,9,7,3,10,4,6,1,Workshop,Electronics,6.0,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
546,7,7,5,1,9,8,1,1,Guest Lecture,Arts,4.88,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
967,5,5,8,8,1,9,8,5,Tech Talk,Management,6.12,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
343,8,4,7,1,10,8,2,6,Workshop,Civil,5.75,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
639,7,4,7,7,6,10,5,7,Tech Talk,Management,6.62,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
402,6,8,6,9,4,8,5,7,Tech Talk,Civil,6.62,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
617,5,7,5,4,7,1,10,6,Guest Lecture,Management,5.62,Medium,Some useful information but could be improved.,0.3,0.0,Positive
349,6,8,8,2,9,9,2,8,Seminar,Management,6.5,Medium,Some useful information but could be improved.,0.3,0.0,Positive
994,8,5,5,2,5,5,9,5,Cultural Event,Computer Science,5.5,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
279,5,10,7,1,4,4,9,4,Cultural Event,Electronics,5.5,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
926,10,7,5,1,1,6,6,1,Guest Lecture,Management,4.62,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
816,10,8,5,9,2,7,9,3,Tech Talk,Arts,6.62,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
765,8,7,8,5,7,7,7,7,Workshop,Management,7.0,High,Loved the interactive nature of the event. Would attend again.,0.7,0.8,Positive
160,10,6,5,4,2,10,4,7,Tech Talk,Mechanical,6.0,Medium,The event met my basic expectations.,0.0,0.125,Neutral
606,8,3,8,1,6,4,8,9,Guest Lecture,Electronics,5.88,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
602,5,3,6,2,8,10,3,1,Cultural Event,Mechanical,4.75,Medium,The event met my basic expectations.,0.0,0.125,Neutral
893,10,6,8,1,1,10,1,3,Tech Talk,Electronics,5.0,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
810,9,6,7,3,5,9,10,5,Cultural Event,Mechanical,6.75,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
802,8,2,6,6,3,8,7,7,Workshop,Management,5.88,Medium,Some useful information but could be improved.,0.3,0.0,Positive
162,6,2,5,2,10,2,8,8,Cultural Event,Management,5.38,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
449,5,7,8,9,3,2,7,10,Cultural Event,Computer Science,6.38,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
463,7,8,7,8,1,4,4,1,Seminar,Arts,5.0,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
41,5,3,5,9,3,1,8,8,Seminar,Mechanical,5.25,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
838,6,3,6,8,7,1,8,8,Seminar,Civil,5.88,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
703,10,7,8,3,4,7,9,8,Cultural Event,Computer Science,7.0,High,Loved the interactive nature of the event. Would attend again.,0.7,0.8,Positive
490,9,2,6,10,9,8,2,4,Guest Lecture,Mechanical,6.25,Medium,Some useful information but could be improved.,0.3,0.0,Positive
906,7,7,8,4,5,2,4,5,Cultural Event,Mechanical,5.25,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
174,7,3,6,7,10,10,2,3,Guest Lecture,Computer Science,6.0,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
4,5,8,5,7,10,7,3,1,Guest Lecture,Management,5.75,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
161,6,7,8,3,5,10,6,4,Seminar,Mechanical,6.12,Medium,The event met my basic expectations.,0.0,0.125,Neutral
31,5,4,5,9,9,2,4,1,Tech Talk,Management,4.88,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
623,6,4,6,6,10,10,3,9,Workshop,Computer Science,6.75,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
818,10,5,4,9,2,6,2,6,Seminar,Management,5.5,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
60,5,6,5,3,1,7,5,3,Seminar,Electronics,4.38,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
384,6,2,7,9,4,4,2,8,Tech Talk,Civil,5.25,Medium,Some useful information but could be improved.,0.3,0.0,Positive
971,7,6,7,4,6,6,7,9,Workshop,Mechanical,6.5,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
427,7,3,7,2,9,8,8,7,Cultural Event,Arts,6.38,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
431,10,9,4,3,3,9,4,1,Cultural Event,Civil,5.38,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
408,6,5,4,7,1,8,6,7,Seminar,Management,5.5,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
577,10,7,4,10,7,2,5,1,Workshop,Mechanical,5.75,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
803,6,10,8,5,6,5,6,7,Seminar,Management,6.62,Medium,Some useful information but could be improved.,0.3,0.0,Positive
273,9,3,7,1,5,3,8,4,Guest Lecture,Electronics,5.0,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
371,6,3,4,9,4,10,4,10,Seminar,Computer Science,6.25,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
999,6,7,8,8,9,9,9,5,Seminar,Mechanical,7.62,High,The event exceeded my expectations. Very well organized.,0.2,0.3,Positive
595,10,5,5,4,10,4,4,4,Cultural Event,Electronics,5.75,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
63,8,8,7,4,4,4,8,2,Cultural Event,Electronics,5.62,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
899,5,4,7,7,2,6,1,1,Cultural Event,Mechanical,4.12,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
0,7,4,8,2,1,4,8,3,Guest Lecture,Management,4.62,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
796,7,9,6,2,7,7,6,8,Cultural Event,Arts,6.5,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
181,10,10,4,2,1,5,3,1,Workshop,Electronics,4.5,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
290,6,7,6,4,2,8,9,7,Tech Talk,Civil,6.12,Medium,Some useful information but could be improved.,0.3,0.0,Positive
373,6,4,8,10,5,3,10,10,Workshop,Electronics,7.0,High,Very informative and well-structured. Great learning opportunity.,0.5,0.525,Positive
285,6,10,5,7,3,3,5,1,Workshop,Arts,5.0,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
882,6,3,4,1,7,5,4,2,Cultural Event,Management,4.0,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
776,8,3,7,6,3,7,6,7,Tech Talk,Management,5.88,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
935,10,9,7,2,8,2,1,2,Tech Talk,Civil,5.12,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
679,10,6,4,5,10,9,6,7,Tech Talk,Electronics,7.12,High,The event exceeded my expectations. Very well organized.,0.2,0.3,Positive
102,7,4,6,3,5,7,5,5,Guest Lecture,Management,5.25,Medium,The event met my basic expectations.,0.0,0.125,Neutral
618,5,8,6,9,3,8,7,9,Cultural Event,Arts,6.88,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
607,8,4,4,10,10,8,3,7,Tech Talk,Mechanical,6.75,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
743,9,7,7,10,1,5,5,10,Guest Lecture,Computer Science,6.75,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
682,8,5,8,9,2,10,3,4,Seminar,Computer Science,6.12,Medium,The event met my basic expectations.,0.0,0.125,Neutral
16,5,3,6,6,5,8,8,2,Seminar,Computer Science,5.38,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
969,8,6,8,10,2,1,3,2,Guest Lecture,Electronics,5.0,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
46,8,4,4,9,5,7,4,8,Guest Lecture,Civil,6.12,Medium,Average experience. Could have been more interactive.,0.175,0.44999999999999996,Positive
706,6,8,7,9,8,6,4,1,Cultural Event,Management,6.12,Medium,Some useful information but could be improved.,0.3,0.0,Positive
993,9,9,4,1,5,2,9,9,Cultural Event,Mechanical,6.0,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
508,10,6,5,8,8,5,7,10,Seminar,Arts,7.38,High,The event exceeded my expectations. Very well organized.,0.2,0.3,Positive
989,8,4,5,4,8,6,7,3,Tech Talk,Mechanical,5.62,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
133,10,4,7,3,5,4,4,5,Seminar,Arts,5.25,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
15,8,9,8,3,6,10,2,3,Tech Talk,Electronics,6.12,Medium,The event met my basic expectations.,0.0,0.125,Neutral
78,10,9,6,8,10,7,7,8,Tech Talk,Computer Science,8.12,High,The best event I've attended this semester. Excellent content!,1.0,0.65,Positive
433,6,6,8,4,8,9,4,1,Cultural Event,Electronics,5.75,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
784,7,7,4,3,7,8,6,10,Workshop,Civil,6.5,Medium,Some useful information but could be improved.,0.3,0.0,Positive
983,5,2,4,1,9,4,3,2,Workshop,Civil,3.75,Low,Poor event management. Long waiting times and no refreshments.,-0.225,0.5,Negative
197,9,3,5,9,8,2,4,10,Guest Lecture,Arts,6.25,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
483,8,2,6,2,10,2,2,5,Cultural Event,Management,4.62,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
376,5,5,5,8,8,4,6,10,Tech Talk,Management,6.38,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
915,10,7,4,6,9,4,9,5,Workshop,Arts,6.75,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
210,6,5,7,9,5,1,2,4,Tech Talk,Civil,4.88,Medium,The topic was interesting but execution was average.,0.175,0.44999999999999996,Positive
20,8,4,5,1,10,10,7,5,Workshop,Civil,6.25,Medium,The event met my basic expectations.,0.0,0.125,Neutral
425,5,9,8,1,10,8,10,10,Workshop,Civil,7.62,High,Amazing experience! The hands-on activities were very helpful.,0.4750000000000001,0.6,Positive
668,6,3,6,1,2,10,9,3,Workshop,Electronics,5.0,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
54,7,2,5,1,5,3,1,3,Cultural Event,Civil,3.38,Low,Not satisfied at all. The venue was too small and crowded.,-0.25,0.7,Negative
950,7,2,7,10,5,3,4,7,Seminar,Mechanical,5.62,Medium,The event met my basic expectations.,0.0,0.125,Neutral
782,6,7,4,2,2,1,3,8,Tech Talk,Computer Science,4.12,Medium,Some useful information but could be improved.,0.3,0.0,Positive
108,5,5,7,5,10,7,3,9,Cultural Event,Civil,6.38,Medium,The event met my basic expectations.,0.0,0.125,Neutral
400,9,4,5,5,8,10,6,10,Cultural Event,Arts,7.12,High,The best event I've attended this semester. Excellent content!,1.0,0.65,Positive
685,10,9,7,3,1,6,6,4,Cultural Event,Computer Science,5.75,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
673,9,3,4,4,7,9,8,4,Cultural Event,Electronics,6.0,Medium,Some useful information but could be improved.,0.3,0.0,Positive
198,6,7,7,7,3,5,4,3,Cultural Event,Arts,5.25,Medium,Decent workshop but the materials were outdated.,-0.11666666666666671,0.65,Negative
14,5,5,8,9,7,5,2,1,Guest Lecture,Computer Science,5.25,Medium,The event met my basic expectations.,0.0,0.125,Neutral
172,6,5,8,3,4,3,10,3,Tech Talk,Arts,5.25,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
359,5,6,7,6,9,5,1,5,Cultural Event,Electronics,5.5,Medium,Okay event. The time management could be better.,0.5,0.5,Positive
714,10,5,5,5,7,5,7,9,Tech Talk,Mechanical,6.62,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
785,7,6,7,1,7,5,5,9,Guest Lecture,Electronics,5.88,Medium,The event was okay. Some parts were interesting.,0.5,0.5,Positive
865,8,4,6,2,7,5,2,7,Guest Lecture,Electronics,5.12,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
662,10,6,4,5,1,9,6,3,Tech Talk,Arts,5.5,Medium,Fairly good session but lacked practical examples.,0.7,0.6000000000000001,Positive
513,9,10,7,7,9,2,10,1,Workshop,Management,6.88,Medium,It was an alright session. Nothing extraordinary.,0.3333333333333333,1.0,Positive
722,7,10,5,5,4,9,6,7,Seminar,Civil,6.62,Medium,The content was decent but the pace was too fast.,0.18333333333333335,0.6333333333333333,Positive
8,6,7,6,10,6,9,9,10,Workshop,Civil,7.88,High,The best event I've attended this semester. Excellent content!,1.0,0.65,Positive
873,10,10,4,5,9,10,2,5,Workshop,Mechanical,6.88,Medium,Some useful information but could be improved.,0.3,0.0,Positive
